# Origin	Destination	menuOption menuTarget objectID	Items	Quests	Duration	Display info
# Arrivals land ON THE SHIP'S DECK (plane 1): the game leaves you there and the Cross						
# Gangplank row in transports.tsv is the step down to the dock. Origins stay dockside						
# (you charter by clicking the crewmember from the dock). Land's End has no gangplank						
# pair mapped yet, so it still lands dockside.						
# Fares are BASE fares. Cabin Fever halves every charter fare and the Ring of charos (a) halves
# again (a quarter with both); PathfinderConfig scales possession checks and the "N gp fare"
# label. Mos Le'Harmless rows were stored already-halved (the quest gates them) and were
# doubled back to base on 2026-09-07 so one rule covers every row.
# Aldarin						
2792 3414 0	1747 3136 1	Charter Trader Crewmember 1330	COINS=2400		6	Civitas illa Fortis
2792 3414 0	2591 2851 1	Charter Trader Crewmember 1330	COINS=1000		6	Corsair Cove
2792 3414 0	1496 3403 0	Charter Trader Crewmember 1330	COINS=2200		6	Land's End
2792 3414 0	3668 2931 1	Charter Trader Crewmember 1330	COINS=3500	Cabin Fever	6	Mos Le'Harmless
2792 3414 0	2957 3158 1	Charter Trader Crewmember 1330	COINS=480		6	Musa Point
2792 3414 0	2674 3141 1	Charter Trader Crewmember 1330	COINS=1600		6	Port Khazard
2792 3414 0	3705 3503 1	Charter Trader Crewmember 1330	COINS=3500	Priest in Peril	6	Port Phasmatys
2792 3414 0	1811 3679 1	Charter Trader Crewmember 1330	COINS=2000		6	Port Piscarilius
2792 3414 0	3038 3189 1	Charter Trader Crewmember 1330	COINS=1000		6	Port Sarim
2792 3414 0	2142 3125 1	Charter Trader Crewmember 1330	COINS=3200	Regicide	6	Port Tyras
2792 3414 0	2157 3333 1	Charter Trader Crewmember 1330	COINS=3560	Song of the Elves	6	Prifddinas
2792 3414 0	2998 3032 1	Charter Trader Crewmember 1330	COINS=1600	The Grand Tree	6	Shipyard
2792 3414 0	1514 2968 1	Charter Trader Crewmember 1330	COINS=1250		6	Sunset Coast
						
# Civitas illa Fortis						
1743 3136 0	1458 2968 1	Charter Trader Crewmember 1330	COINS=600		6	Aldarin
1743 3136 0	2763 3238 1	Charter Trader Crewmember 1330	COINS=2400		6	Brimhaven
1743 3136 0	2792 3417 1	Charter Trader Crewmember 1330	COINS=2400		6	Catherby
1743 3136 0	2591 2851 1	Charter Trader Crewmember 1330	COINS=2000		6	Corsair Cove
1743 3136 0	1496 3403 0	Charter Trader Crewmember 1330	COINS=800		6	Land's End
1743 3136 0	3668 2931 1	Charter Trader Crewmember 1330	COINS=4600	Cabin Fever	6	Mos Le'Harmless
1743 3136 0	2957 3158 1	Charter Trader Crewmember 1330	COINS=2900		6	Musa Point
1743 3136 0	2674 3141 1	Charter Trader Crewmember 1330	COINS=2200		6	Port Khazard
1743 3136 0	3705 3503 1	Charter Trader Crewmember 1330	COINS=4400	Priest in Peril	6	Port Phasmatys
1743 3136 0	1811 3679 1	Charter Trader Crewmember 1330	COINS=1000		6	Port Piscarilius
1743 3136 0	3038 3189 1	Charter Trader Crewmember 1330	COINS=3000		6	Port Sarim
1743 3136 0	2142 3125 1	Charter Trader Crewmember 1330	COINS=3200	Regicide	6	Port Tyras
1743 3136 0	2157 3333 1	Charter Trader Crewmember 1330	COINS=1700	Song of the Elves	6	Prifddinas
1743 3136 0	2998 3032 1	Charter Trader Crewmember 1330	COINS=3000	The Grand Tree	6	Shipyard
1743 3136 0	1514 2968 1	Charter Trader Crewmember 1330	COINS=250		6	Sunset Coast
						
# Corsair Cove						
2589 2851 0	1458 2968 1	Charter Trader Crewmember 1330	COINS=2100		6	Aldarin
2589 2851 0	2763 3238 1	Charter Trader Crewmember 1330	COINS=680		6	Brimhaven
2589 2851 0	2792 3417 1	Charter Trader Crewmember 1330	COINS=1000		6	Catherby
2589 2851 0	1747 3136 1	Charter Trader Crewmember 1330	COINS=2000		6	Civitas illa Fortis
2589 2851 0	1496 3403 0	Charter Trader Crewmember 1330	COINS=1800		6	Land's End
2589 2851 0	3668 2931 1	Charter Trader Crewmember 1330	COINS=4080	Cabin Fever	6	Mos Le'Harmless
2589 2851 0	2957 3158 1	Charter Trader Crewmember 1330	COINS=800		6	Musa Point
2589 2851 0	2674 3141 1	Charter Trader Crewmember 1330	COINS=600		6	Port Khazard
2589 2851 0	3705 3503 1	Charter Trader Crewmember 1330	COINS=4040	Priest in Peril	6	Port Phasmatys
2589 2851 0	1811 3679 1	Charter Trader Crewmember 1330	COINS=1500		6	Port Piscarilius
2589 2851 0	3038 3189 1	Charter Trader Crewmember 1330	COINS=1200		6	Port Sarim
2589 2851 0	2142 3125 1	Charter Trader Crewmember 1330	COINS=3200	Regicide	6	Port Tyras
2589 2851 0	2157 3333 1	Charter Trader Crewmember 1330	COINS=1420	Song of the Elves	6	Prifddinas
2589 2851 0	2998 3032 1	Charter Trader Crewmember 1330	COINS=800	The Grand Tree	6	Shipyard
2589 2851 0	1514 2968 1	Charter Trader Crewmember 1330	COINS=1050		6	Sunset Coast
						
# Land's End						
1496 3403 0	1458 2968 1	Charter Trader Crewmember 1330	COINS=900		6	Aldarin
1496 3403 0	2763 3238 1	Charter Trader Crewmember 1330	COINS=2200		6	Brimhaven
1496 3403 0	2792 3417 1	Charter Trader Crewmember 1330	COINS=2200		6	Catherby
1496 3403 0	1747 3136 1	Charter Trader Crewmember 1330	COINS=800		6	Civitas illa Fortis
1496 3403 0	2591 2851 1	Charter Trader Crewmember 1330	COINS=1800		6	Corsair Cove
1496 3403 0	3668 2931 1	Charter Trader Crewmember 1330	COINS=4400	Cabin Fever	6	Mos Le'Harmless
1496 3403 0	2957 3158 1	Charter Trader Crewmember 1330	COINS=2700		6	Musa Point
1496 3403 0	2674 3141 1	Charter Trader Crewmember 1330	COINS=2000		6	Port Khazard
1496 3403 0	3705 3503 1	Charter Trader Crewmember 1330	COINS=4200	Priest in Peril	6	Port Phasmatys
1496 3403 0	2142 3125 1	Charter Trader Crewmember 1330	COINS=3200	Regicide	6	Port Tyras
1496 3403 0	2157 3333 1	Charter Trader Crewmember 1330	COINS=1500	Song of the Elves	6	Prifddinas
1496 3403 0	2998 3032 1	Charter Trader Crewmember 1330	COINS=2800	The Grand Tree	6	Shipyard
1496 3403 0	1514 2968 1	Charter Trader Crewmember 1330	COINS=450		6	Sunset Coast
						
# Mos Le'Harmless						
3671 2931 0	1458 2968 1	Charter Trader Crewmember 1330	COINS=4700		6	Aldarin
3671 2931 0	2763 3238 1	Charter Trader Crewmember 1330	COINS=2900		6	Brimhaven
3671 2931 0	2792 3417 1	Charter Trader Crewmember 1330	COINS=2500		6	Catherby
3671 2931 0	1747 3136 1	Charter Trader Crewmember 1330	COINS=4600		6	Civitas illa Fortis
3671 2931 0	2591 2851 1	Charter Trader Crewmember 1330	COINS=4080		6	Corsair Cove
3671 2931 0	1496 3403 0	Charter Trader Crewmember 1330	COINS=4400		6	Land's End
3671 2931 0	2957 3158 1	Charter Trader Crewmember 1330	COINS=4100		6	Musa Point
3671 2931 0	2674 3141 1	Charter Trader Crewmember 1330	COINS=1100		6	Port Khazard
3671 2931 0	1811 3679 1	Charter Trader Crewmember 1330	COINS=4200		6	Port Piscarilius
3671 2931 0	3038 3189 1	Charter Trader Crewmember 1330	COINS=1300		6	Port Sarim
3671 2931 0	2142 3125 1	Charter Trader Crewmember 1330	COINS=3200	Regicide	6	Port Tyras
3671 2931 0	2157 3333 1	Charter Trader Crewmember 1330	COINS=4950	Song of the Elves	6	Prifddinas
3671 2931 0	2998 3032 1	Charter Trader Crewmember 1330	COINS=1100	The Grand Tree	6	Shipyard
3671 2931 0	1514 2968 1	Charter Trader Crewmember 1330	COINS=4700		6	Sunset Coast
						
# Musa Point						
2954 3158 0	1458 2968 1	Charter Trader Crewmember 1330	COINS=3000		6	Aldarin
2954 3158 0	2763 3238 1	Charter Trader Crewmember 1330	COINS=200		6	Brimhaven
2954 3158 0	2792 3417 1	Charter Trader Crewmember 1330	COINS=480		6	Catherby
2954 3158 0	1747 3136 1	Charter Trader Crewmember 1330	COINS=2900		6	Civitas illa Fortis
2954 3158 0	2591 2851 1	Charter Trader Crewmember 1330	COINS=800		6	Corsair Cove
2954 3158 0	1496 3403 0	Charter Trader Crewmember 1330	COINS=2700		6	Land's End
2954 3158 0	3668 2931 1	Charter Trader Crewmember 1330	COINS=1100	Cabin Fever	6	Mos Le'Harmless
2954 3158 0	2674 3141 1	Charter Trader Crewmember 1330	COINS=400		6	Port Khazard
2954 3158 0	3705 3503 1	Charter Trader Crewmember 1330	COINS=1100	Priest in Peril	6	Port Phasmatys
2954 3158 0	1811 3679 1	Charter Trader Crewmember 1330	COINS=2500		6	Port Piscarilius
2954 3158 0	2142 3125 1	Charter Trader Crewmember 1330	COINS=3200	Regicide	6	Port Tyras
2954 3158 0	2157 3333 1	Charter Trader Crewmember 1330	COINS=4400	Song of the Elves	6	Prifddinas
2954 3158 0	2998 3032 1	Charter Trader Crewmember 1330	COINS=200	The Grand Tree	6	Shipyard
2954 3158 0	1514 2968 1	Charter Trader Crewmember 1330	COINS=1500		6	Sunset Coast
						
# Port Khazard						
2674 3144 0	1458 2968 1	Charter Trader Crewmember 1330	COINS=2300		6	Aldarin
2674 3144 0	2763 3238 1	Charter Trader Crewmember 1330	COINS=1600		6	Brimhaven
2674 3144 0	2792 3417 1	Charter Trader Crewmember 1330	COINS=1600		6	Catherby
2674 3144 0	1747 3136 1	Charter Trader Crewmember 1330	COINS=2200		6	Civitas illa Fortis
2674 3144 0	2591 2851 1	Charter Trader Crewmember 1330	COINS=600		6	Corsair Cove
2674 3144 0	1496 3403 0	Charter Trader Crewmember 1330	COINS=2000		6	Land's End
2674 3144 0	3668 2931 1	Charter Trader Crewmember 1330	COINS=4100	Cabin Fever	6	Mos Le'Harmless
2674 3144 0	2957 3158 1	Charter Trader Crewmember 1330	COINS=1600		6	Musa Point
2674 3144 0	3705 3503 1	Charter Trader Crewmember 1330	COINS=4100	Priest in Peril	6	Port Phasmatys
2674 3144 0	1811 3679 1	Charter Trader Crewmember 1330	COINS=1800		6	Port Piscarilius
2674 3144 0	3038 3189 1	Charter Trader Crewmember 1330	COINS=1280		6	Port Sarim
2674 3144 0	2142 3125 1	Charter Trader Crewmember 1330	COINS=3200	Regicide	6	Port Tyras
2674 3144 0	2157 3333 1	Charter Trader Crewmember 1330	COINS=2800	Song of the Elves	6	Prifddinas
2674 3144 0	2998 3032 1	Charter Trader Crewmember 1330	COINS=1600	The Grand Tree	6	Shipyard
2674 3144 0	1514 2968 1	Charter Trader Crewmember 1330	COINS=1150		6	Sunset Coast
						
# Port Phasmatys						
3702 3503 0	1458 2968 1	Charter Trader Crewmember 1330	COINS=4500		6	Aldarin
3702 3503 0	2763 3238 1	Charter Trader Crewmember 1330	COINS=2900		6	Brimhaven
3702 3503 0	2792 3417 1	Charter Trader Crewmember 1330	COINS=3500		6	Catherby
3702 3503 0	1747 3136 1	Charter Trader Crewmember 1330	COINS=4400		6	Civitas illa Fortis
3702 3503 0	2591 2851 1	Charter Trader Crewmember 1330	COINS=4040		6	Corsair Cove
3702 3503 0	1496 3403 0	Charter Trader Crewmember 1330	COINS=4200		6	Land's End
3702 3503 0	2957 3158 1	Charter Trader Crewmember 1330	COINS=1100		6	Musa Point
3702 3503 0	2674 3141 1	Charter Trader Crewmember 1330	COINS=4100		6	Port Khazard
3702 3503 0	1811 3679 1	Charter Trader Crewmember 1330	COINS=4000		6	Port Piscarilius
3702 3503 0	3038 3189 1	Charter Trader Crewmember 1330	COINS=1300		6	Port Sarim
3702 3503 0	2142 3125 1	Charter Trader Crewmember 1330	COINS=3200	Regicide	6	Port Tyras
3702 3503 0	2157 3333 1	Charter Trader Crewmember 1330	COINS=5200	Song of the Elves	6	Prifddinas
3702 3503 0	2998 3032 1	Charter Trader Crewmember 1330	COINS=3200	The Grand Tree	6	Shipyard
3702 3503 0	1514 2968 1	Charter Trader Crewmember 1330	COINS=2250		6	Sunset Coast
						
# Port Piscarilius						
1808 3679 0	1458 2968 1	Charter Trader Crewmember 1330	COINS=1100		6	Aldarin
1808 3679 0	2763 3238 1	Charter Trader Crewmember 1330	COINS=2000		6	Brimhaven
1808 3679 0	2792 3417 1	Charter Trader Crewmember 1330	COINS=2000		6	Catherby
1808 3679 0	1747 3136 1	Charter Trader Crewmember 1330	COINS=1000		6	Civitas illa Fortis
1808 3679 0	2591 2851 1	Charter Trader Crewmember 1330	COINS=1500		6	Corsair Cove
1808 3679 0	3668 2931 1	Charter Trader Crewmember 1330	COINS=4200	Cabin Fever	6	Mos Le'Harmless
1808 3679 0	2957 3158 1	Charter Trader Crewmember 1330	COINS=2500		6	Musa Point
1808 3679 0	2674 3141 1	Charter Trader Crewmember 1330	COINS=1800		6	Port Khazard
1808 3679 0	3705 3503 1	Charter Trader Crewmember 1330	COINS=4000		6	Port Phasmatys
1808 3679 0	2142 3125 1	Charter Trader Crewmember 1330	COINS=3200	Regicide	6	Port Tyras
1808 3679 0	2157 3333 1	Charter Trader Crewmember 1330	COINS=1200	Song of the Elves	6	Prifddinas
1808 3679 0	2998 3032 1	Charter Trader Crewmember 1330	COINS=2600	The Grand Tree	6	Shipyard
1808 3679 0	1514 2968 1	Charter Trader Crewmember 1330	COINS=550		6	Sunset Coast
						
# Port Sarim						
3038 3192 0	1458 2968 1	Charter Trader Crewmember 1330	COINS=3100		6	Aldarin
3038 3192 0	2763 3238 1	Charter Trader Crewmember 1330	COINS=1600		6	Brimhaven
3038 3192 0	2792 3417 1	Charter Trader Crewmember 1330	COINS=1000		6	Catherby
3038 3192 0	1747 3136 1	Charter Trader Crewmember 1330	COINS=3000		6	Civitas illa Fortis
3038 3192 0	2591 2851 1	Charter Trader Crewmember 1330	COINS=1200		6	Corsair Cove
3038 3192 0	3668 2931 1	Charter Trader Crewmember 1330	COINS=1300	Cabin Fever	6	Mos Le'Harmless
3038 3192 0	2674 3141 1	Charter Trader Crewmember 1330	COINS=1280		6	Port Khazard
3038 3192 0	3705 3503 1	Charter Trader Crewmember 1330	COINS=1300	Priest in Peril	6	Port Phasmatys
3038 3192 0	2142 3125 1	Charter Trader Crewmember 1330	COINS=3200	Regicide	6	Port Tyras
3038 3192 0	2157 3333 1	Charter Trader Crewmember 1330	COINS=4800	Song of the Elves	6	Prifddinas
3038 3192 0	2998 3032 1	Charter Trader Crewmember 1330	COINS=400	The Grand Tree	6	Shipyard
3038 3192 0	1514 2968 1	Charter Trader Crewmember 1330	COINS=1550		6	Sunset Coast
						
# Port Tyras						
2142 3122 0	1458 2968 1	Charter Trader Crewmember 1330	COINS=3200		6	Aldarin
2142 3122 0	2763 3238 1	Charter Trader Crewmember 1330	COINS=3200		6	Brimhaven
2142 3122 0	2792 3417 1	Charter Trader Crewmember 1330	COINS=3200		6	Catherby
2142 3122 0	1747 3136 1	Charter Trader Crewmember 1330	COINS=3200		6	Civitas illa Fortis
2142 3122 0	2591 2851 1	Charter Trader Crewmember 1330	COINS=3200		6	Corsair Cove
2142 3122 0	1496 3403 0	Charter Trader Crewmember 1330	COINS=3200		6	Land's End
2142 3122 0	3668 2931 1	Charter Trader Crewmember 1330	COINS=3200	Cabin Fever	6	Mos Le'Harmless
2142 3122 0	2957 3158 1	Charter Trader Crewmember 1330	COINS=3200		6	Musa Point
2142 3122 0	2674 3141 1	Charter Trader Crewmember 1330	COINS=3200		6	Port Khazard
2142 3122 0	3705 3503 1	Charter Trader Crewmember 1330	COINS=3200	Priest in Peril	6	Port Phasmatys
2142 3122 0	1811 3679 1	Charter Trader Crewmember 1330	COINS=3200		6	Port Piscarilius
2142 3122 0	3038 3189 1	Charter Trader Crewmember 1330	COINS=3200		6	Port Sarim
2142 3122 0	2157 3333 1	Charter Trader Crewmember 1330	COINS=3200	Song of the Elves	6	Prifddinas
2142 3122 0	2998 3032 1	Charter Trader Crewmember 1330	COINS=3200	The Grand Tree	6	Shipyard
2142 3122 0	1514 2968 1	Charter Trader Crewmember 1330	COINS=1600		6	Sunset Coast
						
# Prifddinas						
2157 3330 0	1458 2968 1	Charter Trader Crewmember 1330	COINS=1800		6	Aldarin
2157 3330 0	2763 3238 1	Charter Trader Crewmember 1330	COINS=3450		6	Brimhaven
2157 3330 0	2792 3417 1	Charter Trader Crewmember 1330	COINS=3560		6	Catherby
2157 3330 0	1747 3136 1	Charter Trader Crewmember 1330	COINS=1700		6	Civitas illa Fortis
2157 3330 0	2591 2851 1	Charter Trader Crewmember 1330	COINS=1420		6	Corsair Cove
2157 3330 0	1496 3403 0	Charter Trader Crewmember 1330	COINS=1500		6	Land's End
2157 3330 0	3668 2931 1	Charter Trader Crewmember 1330	COINS=4950	Cabin Fever	6	Mos Le'Harmless
2157 3330 0	2957 3158 1	Charter Trader Crewmember 1330	COINS=4400		6	Musa Point
2157 3330 0	2674 3141 1	Charter Trader Crewmember 1330	COINS=2800		6	Port Khazard
2157 3330 0	3705 3503 1	Charter Trader Crewmember 1330	COINS=5200	Priest in Peril	6	Port Phasmatys
2157 3330 0	1811 3679 1	Charter Trader Crewmember 1330	COINS=1200		6	Port Piscarilius
2157 3330 0	3038 3189 1	Charter Trader Crewmember 1330	COINS=4800		6	Port Sarim
2157 3330 0	2142 3125 1	Charter Trader Crewmember 1330	COINS=3200	Regicide	6	Port Tyras
2157 3330 0	2998 3032 1	Charter Trader Crewmember 1330	COINS=4000	The Grand Tree	6	Shipyard
2157 3330 0	1514 2968 1	Charter Trader Crewmember 1330	COINS=1800		6	Sunset Coast
						
# Ship Yard						
3001 3032 0	1458 2968 1	Charter Trader Crewmember 1330	COINS=3100		6	Aldarin
3001 3032 0	2763 3238 1	Charter Trader Crewmember 1330	COINS=400		6	Brimhaven
3001 3032 0	2792 3417 1	Charter Trader Crewmember 1330	COINS=1600		6	Catherby
3001 3032 0	1747 3136 1	Charter Trader Crewmember 1330	COINS=3000		6	Civitas illa Fortis
3001 3032 0	2591 2851 1	Charter Trader Crewmember 1330	COINS=800		6	Corsair Cove
3001 3032 0	1496 3403 0	Charter Trader Crewmember 1330	COINS=2800		6	Land's End
3001 3032 0	3668 2931 1	Charter Trader Crewmember 1330	COINS=1100	Cabin Fever	6	Mos Le'Harmless
3001 3032 0	2957 3158 1	Charter Trader Crewmember 1330	COINS=200		6	Musa Point
3001 3032 0	2674 3141 1	Charter Trader Crewmember 1330	COINS=720		6	Port Khazard
3001 3032 0	3705 3503 1	Charter Trader Crewmember 1330	COINS=1100	Priest in Peril	6	Port Phasmatys
3001 3032 0	1811 3679 1	Charter Trader Crewmember 1330	COINS=2600		6	Port Piscarilius
3001 3032 0	3038 3189 1	Charter Trader Crewmember 1330	COINS=400		6	Port Sarim
3001 3032 0	2142 3125 1	Charter Trader Crewmember 1330	COINS=3200	Regicide	6	Port Tyras
3001 3032 0	2157 3333 1	Charter Trader Crewmember 1330	COINS=4000	Song of the Elves	6	Prifddinas
3001 3032 0	1514 2968 1	Charter Trader Crewmember 1330	COINS=1550		6	Sunset Coast
						
# Sunset Coast						
1514 2971 0	2763 3238 1	Charter Trader Crewmember 1330	COINS=1250		6	Brimhaven
1514 2971 0	2792 3417 1	Charter Trader Crewmember 1330	COINS=1250		6	Catherby
1514 2971 0	1747 3136 1	Charter Trader Crewmember 1330	COINS=250		6	Civitas illa Fortis
1514 2971 0	2591 2851 1	Charter Trader Crewmember 1330	COINS=1050		6	Corsair Cove
1514 2971 0	1496 3403 0	Charter Trader Crewmember 1330	COINS=450		6	Land's End
1514 2971 0	3668 2931 1	Charter Trader Crewmember 1330	COINS=4700	Cabin Fever	6	Mos Le'Harmless
1514 2971 0	2957 3158 1	Charter Trader Crewmember 1330	COINS=1500		6	Musa Point
1514 2971 0	2674 3141 1	Charter Trader Crewmember 1330	COINS=1150		6	Port Khazard
1514 2971 0	3705 3503 1	Charter Trader Crewmember 1330	COINS=2250	Priest in Peril	6	Port Phasmatys
1514 2971 0	1811 3679 1	Charter Trader Crewmember 1330	COINS=550		6	Port Piscarilius
1514 2971 0	3038 3189 1	Charter Trader Crewmember 1330	COINS=1550		6	Port Sarim
1514 2971 0	2142 3125 1	Charter Trader Crewmember 1330	COINS=1600	Regicide	6	Port Tyras
1514 2971 0	2157 3333 1	Charter Trader Crewmember 1330	COINS=1800	Song of the Elves	6	Prifddinas
1514 2971 0	2998 3032 1	Charter Trader Crewmember 1330	COINS=1550	The Grand Tree	6	Shipyard

# The Pandemonium
# Charter crew at 3065,3000 / 3064,2997 (wiki LocLine); the origin is the dock tile beside them.
# Fares from the wiki charter table (2026-09-07); Musa Point and Port Sarim have no charter, the
# 30 gp ferries in ships.tsv cover those. Deepfin Point, Port Roberts, Red Rock and Summer Shore
# are not in this file yet (Sailing-gated ports with no deck tiles mapped).
3063 2999 0	1458 2968 1	Charter Trader Crewmember 1330	COINS=3000		6	Aldarin
3063 2999 0	2763 3238 1	Charter Trader Crewmember 1330	COINS=400		6	Brimhaven
3063 2999 0	2792 3417 1	Charter Trader Crewmember 1330	COINS=1200		6	Catherby
3063 2999 0	1747 3136 1	Charter Trader Crewmember 1330	COINS=2800		6	Civitas illa Fortis
3063 2999 0	2591 2851 1	Charter Trader Crewmember 1330	COINS=800		6	Corsair Cove
3063 2999 0	2998 3032 1	Charter Trader Crewmember 1330	COINS=200	The Grand Tree	6	Shipyard
3063 2999 0	1496 3403 0	Charter Trader Crewmember 1330	COINS=2600		6	Land's End
3063 2999 0	3668 2931 1	Charter Trader Crewmember 1330	COINS=1000	Cabin Fever	6	Mos Le'Harmless
3063 2999 0	2674 3141 1	Charter Trader Crewmember 1330	COINS=700		6	Port Khazard
3063 2999 0	3705 3503 1	Charter Trader Crewmember 1330	COINS=1000	Priest in Peril	6	Port Phasmatys
3063 2999 0	1811 3679 1	Charter Trader Crewmember 1330	COINS=2400		6	Port Piscarilius
3063 2999 0	2142 3125 1	Charter Trader Crewmember 1330	COINS=3200	Regicide	6	Port Tyras
3063 2999 0	2157 3333 1	Charter Trader Crewmember 1330	COINS=3800	Song of the Elves	6	Prifddinas
3063 2999 0	1514 2968 1	Charter Trader Crewmember 1330	COINS=3000		6	Sunset Coast

# Arrivals at The Pandemonium: DOCKSIDE for now (like Land's End) - the east dock has two ships
# with plane-1 gangplanks (3061-3062,3000 and 3066-3067,3002, cache ids 60520-60523) and the
# charter's pair is not field-verified yet. The island needs the Pandemonium quest. Fares are the
# wiki's from-Pandemonium fares mirrored (charter fares are symmetric).
1455 2968 0	3063 2999 0	Charter Trader Crewmember 1330	COINS=3000	Pandemonium	6	The Pandemonium
2760 3238 0	3063 2999 0	Charter Trader Crewmember 1330	COINS=400	Pandemonium	6	The Pandemonium
2792 3414 0	3063 2999 0	Charter Trader Crewmember 1330	COINS=1200	Pandemonium	6	The Pandemonium
1743 3136 0	3063 2999 0	Charter Trader Crewmember 1330	COINS=2800	Pandemonium	6	The Pandemonium
2589 2851 0	3063 2999 0	Charter Trader Crewmember 1330	COINS=800	Pandemonium	6	The Pandemonium
1496 3403 0	3063 2999 0	Charter Trader Crewmember 1330	COINS=2600	Pandemonium	6	The Pandemonium
3671 2931 0	3063 2999 0	Charter Trader Crewmember 1330	COINS=1000	Pandemonium	6	The Pandemonium
2674 3144 0	3063 2999 0	Charter Trader Crewmember 1330	COINS=700	Pandemonium	6	The Pandemonium
3702 3503 0	3063 2999 0	Charter Trader Crewmember 1330	COINS=1000	Pandemonium	6	The Pandemonium
1808 3679 0	3063 2999 0	Charter Trader Crewmember 1330	COINS=2400	Pandemonium	6	The Pandemonium
2142 3122 0	3063 2999 0	Charter Trader Crewmember 1330	COINS=3200	Pandemonium	6	The Pandemonium
2157 3330 0	3063 2999 0	Charter Trader Crewmember 1330	COINS=3800	Pandemonium	6	The Pandemonium
1514 2971 0	3063 2999 0	Charter Trader Crewmember 1330	COINS=3000	Pandemonium	6	The Pandemonium
3001 3032 0	3063 2999 0	Charter Trader Crewmember 1330	COINS=200	Pandemonium	6	The Pandemonium
